-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  -6.882   Longitude 107.6172 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 921.68 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M
2024,7,5,18,0.0,21.37
2024,7,5,19,0.0,21.05
2024,7,5,20,0.0,20.81
2024,7,5,21,0.0,20.53
2024,7,5,22,0.0,20.26
2024,7,5,23,0.0,20.01
2024,7,6,0,0.0,19.74
2024,7,6,1,0.0,19.49
2024,7,6,2,0.0,19.33
2024,7,6,3,0.0,19.32
2024,7,6,4,0.0,19.17
2024,7,6,5,0.0,19.09
2024,7,6,6,24.6,19.58
2024,7,6,7,145.1,20.46
2024,7,6,8,297.02,21.4
2024,7,6,9,350.42,22.42
2024,7,6,10,422.45,23.33
2024,7,6,11,473.08,24.0
2024,7,6,12,210.77,24.41
2024,7,6,13,104.4,24.57
2024,7,6,14,51.45,24.33
2024,7,6,15,57.5,23.84
2024,7,6,16,39.22,23.01
2024,7,6,17,7.62,21.63
2024,7,6,18,0.0,20.7
2024,7,6,19,0.0,20.47
2024,7,6,20,0.0,20.24
2024,7,6,21,0.0,19.98
2024,7,6,22,0.0,19.75
2024,7,6,23,0.0,19.55
2024,7,7,0,0.0,19.41
2024,7,7,1,0.0,19.24
2024,7,7,2,0.0,19.18
2024,7,7,3,0.0,19.15
2024,7,7,4,0.0,19.12
2024,7,7,5,0.0,19.08
2024,7,7,6,20.23,19.73
2024,7,7,7,121.53,21.05
2024,7,7,8,214.75,22.37
2024,7,7,9,402.95,23.76
2024,7,7,10,560.55,25.05
2024,7,7,11,593.65,26.0
2024,7,7,12,676.88,26.52
2024,7,7,13,631.45,26.61
2024,7,7,14,494.67,26.38
2024,7,7,15,325.98,25.83
2024,7,7,16,151.2,24.83
2024,7,7,17,20.52,23.27
2024,7,7,18,0.0,22.03
2024,7,7,19,0.0,21.36
2024,7,7,20,0.0,20.81
2024,7,7,21,0.0,20.46
2024,7,7,22,0.0,20.31
2024,7,7,23,0.0,20.19
2024,7,8,0,0.0,20.13
2024,7,8,1,0.0,20.04
2024,7,8,2,0.0,19.9
2024,7,8,3,0.0,19.79
2024,7,8,4,0.0,19.64
2024,7,8,5,0.0,19.53
2024,7,8,6,40.67,20.01
2024,7,8,7,230.88,21.48
2024,7,8,8,447.95,22.74
2024,7,8,9,611.4,24.12
2024,7,8,10,697.58,25.52
2024,7,8,11,743.4,26.42
2024,7,8,12,735.6,26.84
2024,7,8,13,584.3,26.79
2024,7,8,14,417.73,26.37
2024,7,8,15,277.1,25.68
2024,7,8,16,124.8,24.42
2024,7,8,17,17.98,22.92
2024,7,8,18,0.0,22.07
2024,7,8,19,0.0,21.76
2024,7,8,20,0.0,21.5
2024,7,8,21,0.0,21.28
2024,7,8,22,0.0,21.09
2024,7,8,23,0.0,20.86
2024,7,9,0,0.0,20.62
2024,7,9,1,0.0,20.33
2024,7,9,2,0.0,20.06
2024,7,9,3,0.0,19.72
2024,7,9,4,0.0,19.19
2024,7,9,5,0.0,18.66
2024,7,9,6,32.62,19.07
2024,7,9,7,180.1,20.29
2024,7,9,8,364.85,22.06
2024,7,9,9,535.1,23.72
2024,7,9,10,632.58,25.36
2024,7,9,11,724.55,26.13
2024,7,9,12,742.1,26.48
2024,7,9,13,610.45,26.41
2024,7,9,14,465.23,26.02
2024,7,9,15,305.92,25.23
2024,7,9,16,140.4,24.06
2024,7,9,17,20.1,22.46
2024,7,9,18,0.0,21.51
2024,7,9,19,0.0,21.19
2024,7,9,20,0.0,20.96
2024,7,9,21,0.0,20.68
2024,7,9,22,0.0,20.4
2024,7,9,23,0.0,20.11
2024,7,10,0,0.0,19.78
2024,7,10,1,0.0,19.44
2024,7,10,2,0.0,19.19
2024,7,10,3,0.0,18.95
2024,7,10,4,0.0,18.73
2024,7,10,5,0.0,18.6
2024,7,10,6,38.83,19.27
2024,7,10,7,219.68,20.66
2024,7,10,8,420.95,22.13
2024,7,10,9,592.03,23.62
2024,7,10,10,684.47,24.76
2024,7,10,11,700.55,25.62
2024,7,10,12,655.4,26.17
2024,7,10,13,528.2,26.4
2024,7,10,14,413.9,26.23
2024,7,10,15,285.45,25.56
2024,7,10,16,141.12,24.55
2024,7,10,17,20.05,22.86
2024,7,10,18,0.0,21.75
2024,7,10,19,0.0,20.92
2024,7,10,20,0.0,20.41
2024,7,10,21,0.0,20.26
2024,7,10,22,0.0,20.04
2024,7,10,23,0.0,19.76
2024,7,11,0,0.0,19.5
2024,7,11,1,0.0,19.28
2024,7,11,2,0.0,19.1
2024,7,11,3,0.0,18.95
2024,7,11,4,0.0,18.72
2024,7,11,5,0.0,18.44
2024,7,11,6,36.8,18.83
2024,7,11,7,220.02,20.05
2024,7,11,8,432.33,21.4
2024,7,11,9,619.08,22.77
2024,7,11,10,743.72,23.84
2024,7,11,11,817.38,24.54
2024,7,11,12,807.38,24.82
2024,7,11,13,708.9,24.79
2024,7,11,14,548.85,24.42
2024,7,11,15,350.75,23.75
2024,7,11,16,174.02,22.71
2024,7,11,17,24.1,20.6
2024,7,11,18,0.0,18.88
2024,7,11,19,0.0,17.9
2024,7,11,20,0.0,17.12
2024,7,11,21,0.0,17.11
2024,7,11,22,0.0,17.19
2024,7,11,23,0.0,17.17
2024,7,12,0,0.0,17.05
2024,7,12,1,0.0,16.8
2024,7,12,2,0.0,16.7
2024,7,12,3,0.0,16.67
2024,7,12,4,0.0,16.61
2024,7,12,5,0.0,16.42
2024,7,12,6,37.65,17.28
2024,7,12,7,224.7,19.0
2024,7,12,8,449.0,20.39
2024,7,12,9,635.62,21.7
2024,7,12,10,767.58,22.68
2024,7,12,11,829.4,23.44
2024,7,12,12,822.7,23.66
2024,7,12,13,733.47,23.75
2024,7,12,14,588.03,23.74
2024,7,12,15,392.4,23.17
2024,7,12,16,188.57,22.4
2024,7,12,17,25.3,20.75
2024,7,12,18,0.0,19.62
2024,7,12,19,0.0,18.95
2024,7,12,20,0.0,18.55
2024,7,12,21,0.0,18.24
2024,7,12,22,0.0,17.93
2024,7,12,23,0.0,17.62
2024,7,13,0,0.0,17.12
2024,7,13,1,0.0,16.71
2024,7,13,2,0.0,16.48
2024,7,13,3,0.0,16.39
2024,7,13,4,0.0,16.25
2024,7,13,5,0.0,16.15
2024,7,13,6,41.85,17.46
2024,7,13,7,230.75,19.7
2024,7,13,8,453.25,21.13
2024,7,13,9,631.83,22.57
2024,7,13,10,760.12,23.53
2024,7,13,11,831.15,24.12
2024,7,13,12,825.12,24.33
2024,7,13,13,718.88,24.3
2024,7,13,14,569.33,23.81
2024,7,13,15,382.2,23.1
2024,7,13,16,184.55,21.91
2024,7,13,17,25.02,20.4
2024,7,13,18,0.0,19.54
2024,7,13,19,0.0,19.05
2024,7,13,20,0.0,18.55
2024,7,13,21,0.0,18.1
2024,7,13,22,0.0,17.7
2024,7,13,23,0.0,17.34
2024,7,14,0,0.0,17.08
2024,7,14,1,0.0,16.81
2024,7,14,2,0.0,16.56
2024,7,14,3,0.0,16.32
2024,7,14,4,0.0,16.05
2024,7,14,5,0.0,15.82
2024,7,14,6,40.35,16.16
2024,7,14,7,231.68,17.31
2024,7,14,8,456.42,18.68
2024,7,14,9,644.65,20.32
2024,7,14,10,778.83,21.72
2024,7,14,11,850.2,22.7
2024,7,14,12,833.5,23.3
2024,7,14,13,734.62,23.46
2024,7,14,14,570.72,23.19
2024,7,14,15,409.62,22.35
2024,7,14,16,193.1,21.28
2024,7,14,17,25.88,19.71
2024,7,14,18,0.0,18.2
2024,7,14,19,0.0,17.15
2024,7,14,20,0.0,16.32
2024,7,14,21,0.0,15.64
2024,7,14,22,0.0,15.04
2024,7,14,23,0.0,14.64
2024,7,15,0,0.0,14.42
2024,7,15,1,0.0,14.28
2024,7,15,2,0.0,14.14
2024,7,15,3,0.0,14.06
2024,7,15,4,0.0,13.98
2024,7,15,5,0.0,13.95
2024,7,15,6,43.03,15.29
2024,7,15,7,239.77,17.62
2024,7,15,8,449.15,19.38
2024,7,15,9,631.1,21.1
2024,7,15,10,760.08,22.45
2024,7,15,11,806.67,23.37
2024,7,15,12,800.17,23.96
2024,7,15,13,671.05,23.88
2024,7,15,14,550.55,23.77
2024,7,15,15,368.83,23.2
2024,7,15,16,173.1,22.18
2024,7,15,17,23.38,20.36
2024,7,15,18,0.0,19.38
2024,7,15,19,0.0,18.91
2024,7,15,20,0.0,18.4
2024,7,15,21,0.0,17.9
2024,7,15,22,0.0,17.45
2024,7,15,23,0.0,17.06
2024,7,16,0,0.0,16.76
2024,7,16,1,0.0,16.59
2024,7,16,2,0.0,16.48
2024,7,16,3,0.0,16.47
2024,7,16,4,0.0,16.51
2024,7,16,5,0.0,16.41
2024,7,16,6,41.83,17.34
2024,7,16,7,238.45,19.02
2024,7,16,8,457.08,20.82
2024,7,16,9,636.3,22.51
2024,7,16,10,767.67,23.8
2024,7,16,11,834.25,24.72
2024,7,16,12,817.67,25.26
2024,7,16,13,730.58,25.43
2024,7,16,14,580.88,25.22
2024,7,16,15,380.75,24.61
2024,7,16,16,186.9,23.51
2024,7,16,17,26.1,21.74
2024,7,16,18,0.0,20.46
2024,7,16,19,0.0,19.82
2024,7,16,20,0.0,19.3
2024,7,16,21,0.0,18.88
2024,7,16,22,0.0,18.52
2024,7,16,23,0.0,18.15
2024,7,17,0,0.0,17.82
2024,7,17,1,0.0,17.52
2024,7,17,2,0.0,17.27
2024,7,17,3,0.0,17.1
2024,7,17,4,0.0,16.97
2024,7,17,5,0.0,16.96
2024,7,17,6,38.33,18.01
2024,7,17,7,212.23,19.92
2024,7,17,8,429.35,21.59
2024,7,17,9,610.17,23.28
2024,7,17,10,746.0,24.48
2024,7,17,11,673.2,25.35
2024,7,17,12,617.28,25.87
2024,7,17,13,517.8,26.13
2024,7,17,14,412.5,26.08
2024,7,17,15,267.95,25.51
2024,7,17,16,135.98,24.15
2024,7,17,17,22.58,22.35
2024,7,17,18,0.0,21.25
2024,7,17,19,0.0,20.76
2024,7,17,20,0.0,20.37
2024,7,17,21,0.0,19.98
2024,7,17,22,0.0,19.57
2024,7,17,23,0.0,19.23
2024,7,18,0,0.0,18.92
2024,7,18,1,0.0,18.61
2024,7,18,2,0.0,18.31
2024,7,18,3,0.0,18.01
2024,7,18,4,0.0,17.69
2024,7,18,5,0.0,17.48
2024,7,18,6,39.1,18.38
2024,7,18,7,216.3,20.08
2024,7,18,8,417.45,21.65
2024,7,18,9,587.38,23.2
2024,7,18,10,690.2,24.39
2024,7,18,11,737.6,25.21
2024,7,18,12,720.58,25.64
2024,7,18,13,632.95,25.71
2024,7,18,14,506.5,25.52
2024,7,18,15,322.15,24.93
2024,7,18,16,163.0,23.67
2024,7,18,17,24.95,21.95
2024,7,18,18,0.0,21.02
2024,7,18,19,0.0,20.62
2024,7,18,20,0.0,20.24
2024,7,18,21,0.0,19.87
2024,7,18,22,0.0,19.47
2024,7,18,23,0.0,19.06
2024,7,19,0,0.0,18.7
2024,7,19,1,0.0,18.4
2024,7,19,2,0.0,18.17
2024,7,19,3,0.0,18.07
2024,7,19,4,0.0,17.81
2024,7,19,5,0.0,17.6
2024,7,19,6,39.12,18.4
2024,7,19,7,225.73,19.82
2024,7,19,8,453.88,21.28
2024,7,19,9,626.6,22.77
2024,7,19,10,744.78,24.01
2024,7,19,11,786.6,24.95
2024,7,19,12,790.4,25.45
2024,7,19,13,679.1,25.64
2024,7,19,14,548.38,25.44
2024,7,19,15,365.92,24.92
2024,7,19,16,174.1,23.85
2024,7,19,17,24.4,21.93
2024,7,19,18,0.0,20.44
2024,7,19,19,0.0,19.47
2024,7,19,20,0.0,18.84
2024,7,19,21,0.0,18.37
2024,7,19,22,0.0,17.83
2024,7,19,23,0.0,17.35
2024,7,20,0,0.0,16.97
2024,7,20,1,0.0,16.73
2024,7,20,2,0.0,16.66
2024,7,20,3,0.0,16.69
2024,7,20,4,0.0,16.7
2024,7,20,5,0.0,16.91
2024,7,20,6,40.9,17.86
2024,7,20,7,234.07,19.58
2024,7,20,8,454.25,21.26
2024,7,20,9,637.3,22.84
2024,7,20,10,753.5,24.08
2024,7,20,11,778.85,24.97
2024,7,20,12,786.25,25.51
2024,7,20,13,693.2,25.67
2024,7,20,14,559.03,25.46
2024,7,20,15,377.25,24.85
2024,7,20,16,179.0,23.68
2024,7,20,17,26.25,21.71
2024,7,20,18,0.0,20.62
2024,7,20,19,0.0,20.19
2024,7,20,20,0.0,19.75
2024,7,20,21,0.0,19.27
2024,7,20,22,0.0,18.88
2024,7,20,23,0.0,18.54
2024,7,21,0,0.0,18.23
2024,7,21,1,0.0,17.94
2024,7,21,2,0.0,17.81
2024,7,21,3,0.0,17.6
2024,7,21,4,0.0,17.3
2024,7,21,5,0.0,17.0
2024,7,21,6,46.05,17.86
2024,7,21,7,245.02,19.35
2024,7,21,8,462.77,20.86
2024,7,21,9,639.12,22.55
2024,7,21,10,753.42,23.98
2024,7,21,11,801.12,24.96
2024,7,21,12,811.92,25.58
2024,7,21,13,741.58,25.81
2024,7,21,14,578.95,25.68
2024,7,21,15,397.83,25.14
2024,7,21,16,196.02,24.12
2024,7,21,17,28.52,22.06
2024,7,21,18,0.0,20.74
2024,7,21,19,0.0,20.14
2024,7,21,20,0.0,19.68
2024,7,21,21,0.0,19.33
2024,7,21,22,0.0,19.04
2024,7,21,23,0.0,18.83
2024,7,22,0,0.0,18.45
2024,7,22,1,0.0,18.0
2024,7,22,2,0.0,17.71
2024,7,22,3,0.0,17.48
2024,7,22,4,0.0,17.25
2024,7,22,5,0.0,16.99
2024,7,22,6,45.62,17.77
2024,7,22,7,241.25,19.18
2024,7,22,8,457.27,20.92
2024,7,22,9,642.83,22.67
2024,7,22,10,767.6,23.95
2024,7,22,11,796.1,24.76
2024,7,22,12,765.65,25.19
2024,7,22,13,655.25,25.33
2024,7,22,14,504.48,25.16
2024,7,22,15,325.5,24.59
2024,7,22,16,155.88,23.44
2024,7,22,17,24.23,21.56
2024,7,22,18,0.0,20.36
2024,7,22,19,0.0,19.89
2024,7,22,20,0.0,19.53
2024,7,22,21,0.0,19.2
2024,7,22,22,0.0,18.91
2024,7,22,23,0.0,18.61
2024,7,23,0,0.0,18.32
2024,7,23,1,0.0,18.07
2024,7,23,2,0.0,17.8
2024,7,23,3,0.0,17.58
2024,7,23,4,0.0,17.37
2024,7,23,5,0.0,17.1
2024,7,23,6,42.78,17.92
2024,7,23,7,229.8,19.49
2024,7,23,8,443.02,21.16
2024,7,23,9,649.6,22.78
2024,7,23,10,774.03,24.02
2024,7,23,11,771.17,24.91
2024,7,23,12,719.83,25.38
2024,7,23,13,489.9,25.54
2024,7,23,14,431.1,25.36
2024,7,23,15,277.62,24.64
2024,7,23,16,111.57,23.51
2024,7,23,17,16.9,21.7
2024,7,23,18,0.0,20.47
2024,7,23,19,0.0,19.94
2024,7,23,20,0.0,19.57
2024,7,23,21,0.0,19.23
2024,7,23,22,0.0,18.91
2024,7,23,23,0.0,18.6
2024,7,24,0,0.0,18.31
2024,7,24,1,0.0,18.02
2024,7,24,2,0.0,17.79
2024,7,24,3,0.0,17.58
2024,7,24,4,0.0,17.5
2024,7,24,5,0.0,17.35
2024,7,24,6,32.12,18.21
2024,7,24,7,193.2,19.7
2024,7,24,8,387.77,20.89
2024,7,24,9,601.83,22.1
2024,7,24,10,700.2,23.53
2024,7,24,11,768.85,24.44
2024,7,24,12,733.7,24.93
2024,7,24,13,589.92,25.0
2024,7,24,14,454.35,24.81
2024,7,24,15,299.7,24.08
2024,7,24,16,143.7,22.64
2024,7,24,17,23.2,20.98
2024,7,24,18,0.0,20.22
2024,7,24,19,0.0,19.89
2024,7,24,20,0.0,19.61
2024,7,24,21,0.0,19.33
2024,7,24,22,0.0,19.08
2024,7,24,23,0.0,18.91
2024,7,25,0,0.0,18.72
2024,7,25,1,0.0,18.5
2024,7,25,2,0.0,18.25
2024,7,25,3,0.0,18.07
2024,7,25,4,0.0,17.82
2024,7,25,5,0.0,17.62
2024,7,25,6,41.38,18.3
2024,7,25,7,222.18,19.71
2024,7,25,8,418.95,20.99
2024,7,25,9,582.45,22.71
2024,7,25,10,645.58,24.39
2024,7,25,11,699.22,25.36
2024,7,25,12,663.22,25.76
2024,7,25,13,568.58,25.92
2024,7,25,14,501.67,25.7
2024,7,25,15,326.62,24.94
2024,7,25,16,158.2,23.67
2024,7,25,17,24.45,21.87
2024,7,25,18,0.0,20.81
2024,7,25,19,0.0,20.43
2024,7,25,20,0.0,20.03
2024,7,25,21,0.0,19.76
2024,7,25,22,0.0,19.52
2024,7,25,23,0.0,19.3
2024,7,26,0,0.0,19.0
2024,7,26,1,0.0,18.72
2024,7,26,2,0.0,18.46
2024,7,26,3,0.0,18.18
2024,7,26,4,0.0,17.93
2024,7,26,5,0.0,17.7
2024,7,26,6,39.8,18.45
2024,7,26,7,224.05,19.75
2024,7,26,8,441.85,21.06
2024,7,26,9,625.58,22.7
2024,7,26,10,744.97,24.03
2024,7,26,11,766.45,25.07
2024,7,26,12,764.55,25.81
2024,7,26,13,661.88,26.11
2024,7,26,14,531.85,25.99
2024,7,26,15,361.0,25.42
2024,7,26,16,185.98,24.29
2024,7,26,17,26.8,22.33
2024,7,26,18,0.0,20.88
2024,7,26,19,0.0,20.26
2024,7,26,20,0.0,19.83
2024,7,26,21,0.0,19.52
2024,7,26,22,0.0,19.18
2024,7,26,23,0.0,18.72
2024,7,27,0,0.0,18.24
2024,7,27,1,0.0,17.96
2024,7,27,2,0.0,17.62
2024,7,27,3,0.0,17.29
2024,7,27,4,0.0,17.09
2024,7,27,5,0.0,16.98
2024,7,27,6,39.7,17.87
2024,7,27,7,230.68,19.48
2024,7,27,8,455.02,21.15
2024,7,27,9,642.17,22.98
2024,7,27,10,778.9,24.37
2024,7,27,11,819.33,25.24
2024,7,27,12,790.28,25.79
2024,7,27,13,701.88,25.99
2024,7,27,14,563.72,25.8
2024,7,27,15,380.67,25.2
2024,7,27,16,189.23,24.06
2024,7,27,17,26.65,22.05
2024,7,27,18,0.0,20.5
2024,7,27,19,0.0,19.33
2024,7,27,20,0.0,18.89
2024,7,27,21,0.0,18.68
2024,7,27,22,0.0,18.25
2024,7,27,23,0.0,17.88
2024,7,28,0,0.0,17.56
2024,7,28,1,0.0,17.31
2024,7,28,2,0.0,17.15
2024,7,28,3,0.0,17.05
2024,7,28,4,0.0,16.98
2024,7,28,5,0.0,16.75
2024,7,28,6,40.0,17.93
2024,7,28,7,231.75,19.81
2024,7,28,8,453.4,21.5
2024,7,28,9,630.62,23.17
2024,7,28,10,749.85,24.4
2024,7,28,11,758.6,25.27
2024,7,28,12,735.3,25.84
2024,7,28,13,625.97,26.04
2024,7,28,14,504.4,25.84
2024,7,28,15,327.5,25.14
2024,7,28,16,151.0,24.09
2024,7,28,17,23.6,21.98
2024,7,28,18,0.0,20.58
2024,7,28,19,0.0,19.93
2024,7,28,20,0.0,19.47
2024,7,28,21,0.0,19.02
2024,7,28,22,0.0,18.53
2024,7,28,23,0.0,18.11
2024,7,29,0,0.0,17.75
2024,7,29,1,0.0,17.51
2024,7,29,2,0.0,17.31
2024,7,29,3,0.0,17.17
2024,7,29,4,0.0,17.01
2024,7,29,5,0.0,16.8
2024,7,29,6,40.72,17.83
2024,7,29,7,232.25,19.44
2024,7,29,8,458.48,21.14
2024,7,29,9,641.7,22.99
2024,7,29,10,766.2,24.3
2024,7,29,11,803.28,25.22
2024,7,29,12,757.92,25.82
2024,7,29,13,685.92,26.05
2024,7,29,14,530.28,25.85
2024,7,29,15,384.7,25.02
2024,7,29,16,180.15,24.04
2024,7,29,17,26.25,22.36
2024,7,29,18,0.0,20.76
2024,7,29,19,0.0,19.62
2024,7,29,20,0.0,18.64
2024,7,29,21,0.0,18.48
2024,7,29,22,0.0,18.14
2024,7,29,23,0.0,17.77
2024,7,30,0,0.0,17.49
2024,7,30,1,0.0,17.28
2024,7,30,2,0.0,17.12
2024,7,30,3,0.0,17.06
2024,7,30,4,0.0,17.06
2024,7,30,5,0.0,16.92
2024,7,30,6,41.1,18.22
2024,7,30,7,231.4,20.21
2024,7,30,8,446.98,21.75
2024,7,30,9,633.83,23.34
2024,7,30,10,759.95,24.51
2024,7,30,11,828.97,25.38
2024,7,30,12,803.58,25.92
2024,7,30,13,732.15,26.08
2024,7,30,14,562.05,25.89
2024,7,30,15,390.75,25.23
2024,7,30,16,200.32,24.17
2024,7,30,17,29.05,22.19
2024,7,30,18,0.0,20.78
2024,7,30,19,0.0,19.68
2024,7,30,20,0.0,18.92
2024,7,30,21,0.0,18.83
2024,7,30,22,0.0,18.61
2024,7,30,23,0.0,18.3
2024,7,31,0,0.0,17.9
2024,7,31,1,0.0,17.57
2024,7,31,2,0.0,17.32
2024,7,31,3,0.0,17.15
2024,7,31,4,0.0,17.02
2024,7,31,5,0.0,16.93
2024,7,31,6,42.15,18.16
2024,7,31,7,231.82,20.07
2024,7,31,8,459.92,21.84
2024,7,31,9,649.4,23.68
2024,7,31,10,786.88,25.07
2024,7,31,11,821.53,26.01
2024,7,31,12,774.92,26.62
2024,7,31,13,696.95,26.85
2024,7,31,14,561.33,26.66
2024,7,31,15,364.33,25.95
2024,7,31,16,173.52,24.72
2024,7,31,17,25.55,23.02
2024,7,31,18,0.0,21.55
2024,7,31,19,0.0,20.83
2024,7,31,20,0.0,20.42
2024,7,31,21,0.0,20.1
2024,7,31,22,0.0,19.69
2024,7,31,23,0.0,19.24
2024,8,1,0,0.0,18.85
2024,8,1,1,0.0,18.49
2024,8,1,2,0.0,18.23
2024,8,1,3,0.0,18.04
2024,8,1,4,0.0,17.87
2024,8,1,5,0.0,17.74
2024,8,1,6,35.47,18.79
2024,8,1,7,214.62,20.42
2024,8,1,8,425.25,22.12
2024,8,1,9,590.53,23.92
2024,8,1,10,603.28,25.34
2024,8,1,11,653.88,26.18
2024,8,1,12,579.78,26.65
2024,8,1,13,570.65,26.68
2024,8,1,14,457.95,26.36
2024,8,1,15,310.33,25.66
2024,8,1,16,138.65,24.03
2024,8,1,17,19.58,22.26
2024,8,1,18,0.0,21.46
2024,8,1,19,0.0,21.22
2024,8,1,20,0.0,21.04
2024,8,1,21,0.0,20.86
2024,8,1,22,0.0,20.6
2024,8,1,23,0.0,20.36
2024,8,2,0,0.0,20.04
2024,8,2,1,0.0,19.75
2024,8,2,2,0.0,19.46
2024,8,2,3,0.0,19.2
2024,8,2,4,0.0,18.96
2024,8,2,5,0.0,18.75
2024,8,2,6,36.1,19.54
2024,8,2,7,200.4,21.12
2024,8,2,8,405.67,22.61
2024,8,2,9,550.12,24.35
2024,8,2,10,606.55,25.56
2024,8,2,11,604.17,26.25
2024,8,2,12,564.95,26.6
2024,8,2,13,532.75,26.6
2024,8,2,14,384.67,26.29
2024,8,2,15,294.0,25.53
2024,8,2,16,138.32,24.02
2024,8,2,17,20.55,22.42
2024,8,2,18,0.0,21.75
2024,8,2,19,0.0,21.48
2024,8,2,20,0.0,21.31
2024,8,2,21,0.0,21.12
2024,8,2,22,0.0,20.86
2024,8,2,23,0.0,20.56
2024,8,3,0,0.0,20.24
2024,8,3,1,0.0,19.88
2024,8,3,2,0.0,19.49
2024,8,3,3,0.0,19.1
2024,8,3,4,0.0,18.81
2024,8,3,5,0.0,18.52
2024,8,3,6,37.92,19.27
2024,8,3,7,216.55,20.77
2024,8,3,8,433.45,22.34
2024,8,3,9,615.0,23.88
2024,8,3,10,730.5,25.12
2024,8,3,11,721.83,25.8
2024,8,3,12,678.3,26.06
2024,8,3,13,606.33,26.11
2024,8,3,14,531.15,25.88
2024,8,3,15,333.83,25.35
2024,8,3,16,165.6,24.35
2024,8,3,17,23.1,22.5
2024,8,3,18,0.0,21.15
2024,8,3,19,0.0,20.97
2024,8,3,20,0.0,20.72
2024,8,3,21,0.0,20.49
2024,8,3,22,0.0,20.23
2024,8,3,23,0.0,19.85
2024,8,4,0,0.0,19.51
2024,8,4,1,0.0,19.21
2024,8,4,2,0.0,18.86
2024,8,4,3,0.0,18.61
2024,8,4,4,0.0,18.39
2024,8,4,5,0.0,18.14
2024,8,4,6,44.75,18.83
2024,8,4,7,238.02,20.29
2024,8,4,8,466.33,21.82
2024,8,4,9,637.15,23.25
2024,8,4,10,769.7,24.15
2024,8,4,11,819.28,24.73
2024,8,4,12,786.6,25.06
2024,8,4,13,703.83,25.1
2024,8,4,14,530.05,24.87
2024,8,4,15,382.15,24.36
2024,8,4,16,181.98,23.39
2024,8,4,17,26.98,21.63
2024,8,4,18,0.0,20.46
2024,8,4,19,0.0,19.98
2024,8,4,20,0.0,19.63
2024,8,4,21,0.0,19.18
2024,8,4,22,0.0,18.73
2024,8,4,23,0.0,18.34
2024,8,5,0,0.0,18.0
2024,8,5,1,0.0,17.79
2024,8,5,2,0.0,17.68
2024,8,5,3,0.0,17.6
2024,8,5,4,0.0,17.45
2024,8,5,5,0.0,17.26
2024,8,5,6,46.75,18.22
2024,8,5,7,242.1,19.63
2024,8,5,8,435.25,21.29
2024,8,5,9,625.62,22.92
2024,8,5,10,778.47,24.17
2024,8,5,11,839.3,24.98
2024,8,5,12,824.17,25.5
2024,8,5,13,687.62,25.59
2024,8,5,14,565.1,25.35
2024,8,5,15,398.2,24.76
2024,8,5,16,197.25,23.6
2024,8,5,17,29.15,21.39
2024,8,5,18,0.0,19.92
2024,8,5,19,0.0,19.33
2024,8,5,20,0.0,19.01
2024,8,5,21,0.0,18.56
2024,8,5,22,0.0,18.08
2024,8,5,23,0.0,17.62
2024,8,6,0,0.0,17.2
2024,8,6,1,0.0,16.86
2024,8,6,2,0.0,16.62
2024,8,6,3,0.0,16.45
2024,8,6,4,0.0,16.41
2024,8,6,5,0.0,16.29
2024,8,6,6,51.12,17.48
2024,8,6,7,250.48,19.27
2024,8,6,8,472.4,21.12
2024,8,6,9,658.22,22.98
2024,8,6,10,789.28,24.37
2024,8,6,11,832.38,25.26
2024,8,6,12,822.6,25.81
2024,8,6,13,731.97,25.9
2024,8,6,14,574.35,25.69
2024,8,6,15,424.95,25.12
2024,8,6,16,197.57,23.87
2024,8,6,17,28.52,21.8
2024,8,6,18,0.0,20.25
2024,8,6,19,0.0,19.54
2024,8,6,20,0.0,19.04
2024,8,6,21,0.0,18.52
2024,8,6,22,0.0,18.02
2024,8,6,23,0.0,17.62
2024,8,7,0,0.0,17.31
2024,8,7,1,0.0,17.01
2024,8,7,2,0.0,16.91
2024,8,7,3,0.0,16.78
2024,8,7,4,0.0,16.5
2024,8,7,5,0.0,16.33
2024,8,7,6,44.2,17.37
2024,8,7,7,231.23,18.98
2024,8,7,8,457.35,20.86
2024,8,7,9,591.95,22.82
2024,8,7,10,699.6,24.3
2024,8,7,11,734.42,25.23
2024,8,7,12,757.3,25.75
2024,8,7,13,622.65,25.88
2024,8,7,14,485.83,25.65
2024,8,7,15,334.35,24.96
2024,8,7,16,163.52,23.75
2024,8,7,17,28.38,21.83
2024,8,7,18,0.0,20.38
2024,8,7,19,0.0,19.67
2024,8,7,20,0.0,19.2
2024,8,7,21,0.0,18.85
2024,8,7,22,0.0,18.47
2024,8,7,23,0.0,18.19
2024,8,8,0,0.0,17.98
2024,8,8,1,0.0,17.96
2024,8,8,2,0.0,17.84
2024,8,8,3,0.0,17.82
2024,8,8,4,0.0,17.97
2024,8,8,5,0.0,18.01
2024,8,8,6,29.73,18.82
